"truth","detected","match"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","en","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","it","N"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"es","es","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","en","N"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"el","el","Y"
"ru","fr","N"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","none","N"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","none","N"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","en","N"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"ru","ru","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","en","N"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","pt","N"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","nl","N"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","de","N"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","de","N"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","sv","N"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","sv","N"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","de","N"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","sv","N"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","ms","N"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
"da","da","Y"
